# Scan number: 23
# Command: eigerloopscan 500 10 0
# Date: Sat Jul 27 16:23:45 2024;
# date: Sat Jul 27 16:23:45 2024;
# U You have following Eiger Directory and BaseFilename: 
# U Following are the MOTOR POSITION: 
# C Sat Jul 27 17: 06:10 2024.  do ./2023-07_EXAFS.mac.
Time	Epoch	sec	no1	no2	izero	RCur	enc_det	K1_1	K1_2	"Counter 8"	"Counter 9"	ionch1	mcaRt	mcaDt	mcaLt	mca	roi1	roi2	roi3	roi4	roi5	roi6	ctm	ctran	LST1	LST2	E_det	mcaLt1	mcaLt2	mcaLt3	mcaLt4	mcaLt5	mcaLt6	mcaLt7	mcaLt8	AS_RC	AS_DM	AS_IC	AS_IC1	cyber	diode1	diode1	eiger_ctime	eiger_data_filename	eiger_data_file_Nr	first_image_Nr
413.849	86660532	10	0	0	0	298.24697	6.3095137	-8.668621e-13	3.167919e-10	-1790.667	7.7091023e+08	9.9795066e+08	10.011918	26.911367	7.3175741	91280	2681	2410	1975	5312	4605	6	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	298.287	-8.63122e-13	3.17425e-10	0	128	-3370.5427	-3370.5427	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	34	35
424.57	86660549	10	0	0	0	298.10787	6.3095137	-9.130474e-13	3.170726e-10	-1790.667	7.7091023e+08	9.9883492e+08	10.012238	26.404147	7.368592	91678	2557	2427	2079	5115	4478	5	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	298.201	-8.33467e-13	3.17279e-10	0	146	-3550.1208	-3550.1208	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	35	36
442.118	86660560	10	0	0	0	298.0184	6.3095137	-8.775203e-13	3.170619e-10	-1790.667	7.7091023e+08	9.9880121e+08	10.01207	26.779577	7.3308803	90965	2593	2330	2053	5181	4478	14	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	298.055	-8.66016e-13	3.16921e-10	0	112	-3411.984	-3411.984	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	36	37
452.862	86660571	10	0	0	0	297.92927	6.3095137	-7.958079e-13	3.174101e-10	-1790.667	7.7091023e+08	9.998981e+08	10.011874	26.753819	7.3333155	91448	2612	2401	2063	5338	4592	4	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.97	-8.67423e-13	3.1698e-10	0	138	-3094.2689	-3094.2689	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	37	38
463.618	86660581	10	0	0	0	297.85084	6.3095137	-8.490986e-13	3.167919e-10	-1790.667	7.7091023e+08	9.9795066e+08	10.012151	26.654811	7.3434314	91194	2637	2361	2103	5336	4626	5	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.886	-8.69061e-13	3.16803e-10	0	125	-3301.4744	-3301.4744	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	38	39
474.103	86660592	10	0	0	0	297.75851	6.3095137	-8.029133e-13	3.165468e-10	-1790.667	7.7091023e+08	9.9717855e+08	10.011829	26.868192	7.3218317	90899	2576	2354	2046	5112	4385	7	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.795	-8.5727e-13	3.16547e-10	0	110	-3121.8962	-3121.8962	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	39	40
484.825	86660610	10	0	0	0	297.61374	6.3095137	-8.668621e-13	3.162874e-10	-1790.667	7.7091023e+08	9.963614e+08	10.011855	26.667301	7.3419635	91042	2559	2316	2024	5290	4547	10	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.711	-8.76211e-13	3.16517e-10	0	111	-3370.5427	-3370.5427	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	40	41
502.51	86660620	10	0	0	0	297.52486	6.3095137	-8.31335e-13	3.171436e-10	-1790.667	7.7091023e+08	9.9905858e+08	10.012191	27.103595	7.2985274	90361	2583	2335	2001	5245	4487	8	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.569	-8.62954e-13	3.16278e-10	0	121	-3232.4058	-3232.4058	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	41	42
513.223	86660631	10	0	0	0	297.44377	6.3095137	-8.952838e-13	3.156799e-10	-1790.667	7.7091023e+08	9.9444766e+08	10.011776	26.960462	7.3125552	90782	2584	2355	2000	5253	4437	12	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.48	-8.77859e-13	3.16175e-10	0	101	-3481.0522	-3481.0522	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	42	43
523.975	86660642	10	0	0	0	297.35407	6.3095137	-7.744916e-13	3.159961e-10	-1790.667	7.7091023e+08	9.9544375e+08	10.012021	26.767618	7.3320416	90770	2568	2339	2002	5300	4435	4	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.392	-8.67928e-13	3.15951e-10	0	137	-3011.3867	-3011.3867	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	43	44
